Udate,Close,High,Low,Open,Volume,Field7,LDate,LTime,pCalcIndx
1442498520,148.27,148.288,148.15,148.15,1800,,9/17/2015,42264.37639,42264.37639
1442498580,148.255,148.255,148.22,148.22,200,,9/17/2015,42264.37708,42264.37708
1442498640,148.235,148.29,148.21,148.22,9941,,9/17/2015,42264.37778,42264.37778
1442498700,148.2,148.235,148.19,148.23,5710,,9/17/2015,42264.37847,42264.37847
1442498760,148.2,148.245,148.2,148.23,2763,,9/17/2015,42264.37917,42264.37917
1442498820,148.19,148.253,148.15,148.21,4100,,9/17/2015,42264.37986,42264.37986
1442498880,148.28,148.28,148.2,148.22,6677,,9/17/2015,42264.38056,42264.38056
1442498940,148.37,148.39,148.28,148.3,6410,,9/17/2015,42264.38125,42264.38125
1442499000,148.31,148.38,148.31,148.36,4050,,9/17/2015,42264.38194,42264.38194
1442499060,148.34,148.4,148.31,148.33,3600,,9/17/2015,42264.38264,42264.38264
1442499120,148.45,148.45,148.36,148.36,1050,,9/17/2015,42264.38333,42264.38333
1442499180,148.51,148.538,148.425,148.425,6740,,9/17/2015,42264.38403,42264.38403
1442499240,148.48,148.55,148.48,148.54,6900,,9/17/2015,42264.38472,42264.38472
1442499300,148.54,148.548,148.5,148.5,2900,,9/17/2015,42264.38542,42264.38542
1442499360,148.59,148.59,148.48,148.51,3500,,9/17/2015,42264.38611,42264.38611
1442499420,148.56,148.59,148.53,148.59,3500,,9/17/2015,42264.38681,42264.38681
1442499480,148.49,148.58,148.48,148.58,10048,,9/17/2015,42264.3875,42264.3875
1442499540,148.535,148.54,148.5,148.51,3300,,9/17/2015,42264.38819,42264.38819
1442499600,148.55,148.595,148.53,148.55,7000,,9/17/2015,42264.38889,42264.38889
1442499660,148.581,148.6,148.55,148.56,3310,,9/17/2015,42264.38958,42264.38958
1442499720,148.48,148.59,148.48,148.56,3500,,9/17/2015,42264.39028,42264.39028
1442499780,148.41,148.5,148.41,148.48,4365,,9/17/2015,42264.39097,42264.39097
1442499840,148.45,148.485,148.41,148.45,5638,,9/17/2015,42264.39167,42264.39167
1442499900,148.44,148.48,148.39,148.47,3500,,9/17/2015,42264.39236,42264.39236
1442499960,148.49,148.49,148.42,148.44,2100,,9/17/2015,42264.39306,42264.39306
1442500020,148.43,148.515,148.43,148.49,2500,,9/17/2015,42264.39375,42264.39375
1442500080,148.38,148.445,148.34,148.445,3500,,9/17/2015,42264.39444,42264.39444
1442500140,148.32,148.395,148.32,148.38,2901,,9/17/2015,42264.39514,42264.39514
1442500200,148.36,148.36,148.29,148.29,4500,,9/17/2015,42264.39583,42264.39583
1442500260,148.29,148.34,148.29,148.34,1100,,9/17/2015,42264.39653,42264.39653
1442500320,148.29,148.29,148.25,148.29,3100,,9/17/2015,42264.39722,42264.39722
1442500380,148.32,148.32,148.21,148.282,7140,,9/17/2015,42264.39792,42264.39792
1442500440,148.27,148.33,148.26,148.295,8638,,9/17/2015,42264.39861,42264.39861
1442500500,148.29,148.34,148.26,148.28,5824,,9/17/2015,42264.39931,42264.39931
1442500560,148.185,148.28,148.17,148.28,5204,,9/17/2015,42264.4,42264.4
1442500620,148.128,148.18,148.09,148.17,4700,,9/17/2015,42264.40069,42264.40069
1442500680,148.24,148.24,148.14,148.14,5824,,9/17/2015,42264.40139,42264.40139
1442500740,148.18,148.24,148.18,148.2,2900,,9/17/2015,42264.40208,42264.40208
1442500800,148.08,148.1857,148.08,148.1857,3000,,9/17/2015,42264.40278,42264.40278
1442500860,148.156,148.16,148.04,148.08,5271,,9/17/2015,42264.40347,42264.40347
1442500920,148.195,148.21,148.17,148.17,1500,,9/17/2015,42264.40417,42264.40417
1442500980,148.13,148.17,148.11,148.16,2356,,9/17/2015,42264.40486,42264.40486
1442501040,148.1201,148.19,148.12,148.14,1600,,9/17/2015,42264.40556,42264.40556
1442501100,148.05,148.12,148.05,148.09,4973,,9/17/2015,42264.40625,42264.40625
1442501160,148.03,148.04,148.01,148.03,2375,,9/17/2015,42264.40694,42264.40694
1442501220,147.99,148.03,147.98,148,3829,,9/17/2015,42264.40764,42264.40764
1442501280,147.95,148,147.93,148,2400,,9/17/2015,42264.40833,42264.40833
1442501340,148.035,148.035,147.97,147.97,4210,,9/17/2015,42264.40903,42264.40903
1442501400,148.125,148.13,148.05,148.05,2075,,9/17/2015,42264.40972,42264.40972
1442501460,148.11,148.15,148.1,148.13,4585,,9/17/2015,42264.41042,42264.41042
1442501520,148.12,148.12,148.08,148.1,2019,,9/17/2015,42264.41111,42264.41111
1442501580,148.04,148.11,148.04,148.08,2892,,9/17/2015,42264.41181,42264.41181
1442501640,148.08,148.08,148.04,148.04,2600,,9/17/2015,42264.4125,42264.4125
1442501700,148.15,148.175,148.05,148.07,2770,,9/17/2015,42264.41319,42264.41319
1442501760,148.12,148.16,148.12,148.16,1700,,9/17/2015,42264.41389,42264.41389
1442501820,148.08,148.15,148.08,148.12,8499,,9/17/2015,42264.41458,42264.41458
1442501880,148.12,148.12,148.0686,148.0686,850,,9/17/2015,42264.41528,42264.41528
1442501940,148.07,148.09,148.015,148.09,2900,,9/17/2015,42264.41597,42264.41597
1442502000,148.06,148.09,148.04,148.04,1050,,9/17/2015,42264.41667,42264.41667
1442502060,148.0486,148.07,148.04,148.06,1350,,9/17/2015,42264.41736,42264.41736
1442502120,148.12,148.12,148.03,148.055,2838,,9/17/2015,42264.41806,42264.41806
1442502180,148.0848,148.0848,148.03,148.08,2250,,9/17/2015,42264.41875,42264.41875
1442502240,148.01,148.08,147.95,148.07,19371,,9/17/2015,42264.41944,42264.41944
1442502300,148.11,148.11,148.02,148.03,3901,,9/17/2015,42264.42014,42264.42014
1442502360,148.07,148.11,148.05,148.11,1600,,9/17/2015,42264.42083,42264.42083
1442502420,148.11,148.11,148.04,148.04,2500,,9/17/2015,42264.42153,42264.42153
1442502480,148.1,148.165,148.1,148.11,2800,,9/17/2015,42264.42222,42264.42222
1442502540,148.1,148.12,148.1,148.11,3113,,9/17/2015,42264.42292,42264.42292
1442502600,148.09,148.1,148.09,148.1,850,,9/17/2015,42264.42361,42264.42361
1442502660,148.08,148.09,148.05,148.0726,2359,,9/17/2015,42264.42431,42264.42431
1442502720,148.15,148.23,148.1,148.1,11484,,9/17/2015,42264.425,42264.425
1442502780,148.17,148.2186,148.16,148.16,2700,,9/17/2015,42264.42569,42264.42569
1442502840,148.07,148.15,148.05,148.15,2711,,9/17/2015,42264.42639,42264.42639
1442502900,148.11,148.11,148.07,148.07,1400,,9/17/2015,42264.42708,42264.42708
1442502960,148.15,148.16,148.1,148.11,2326,,9/17/2015,42264.42778,42264.42778
1442503020,148.23,148.23,148.15,148.19,3650,,9/17/2015,42264.42847,42264.42847
1442503080,148.23,148.23,148.18,148.18,1400,,9/17/2015,42264.42917,42264.42917
1442503140,148.15,148.205,148.15,148.205,2300,,9/17/2015,42264.42986,42264.42986
1442503200,148.13,148.18,148.13,148.16,6558,,9/17/2015,42264.43056,42264.43056
1442503260,148.12,148.145,148.11,148.145,2289,,9/17/2015,42264.43125,42264.43125
1442503320,148.085,148.1,148.08,148.1,800,,9/17/2015,42264.43194,42264.43194
1442503380,148.05,148.1,148.05,148.085,1935,,9/17/2015,42264.43264,42264.43264
1442503440,148.1,148.11,148.025,148.04,4015,,9/17/2015,42264.43333,42264.43333
1442503500,148.04,148.11,148.03,148.1,4717,,9/17/2015,42264.43403,42264.43403
1442503560,148.05,148.07,148.05,148.06,5742,,9/17/2015,42264.43472,42264.43472
1442503620,148.025,148.05,148.025,148.0401,3850,,9/17/2015,42264.43542,42264.43542
1442503680,147.98,148.0499,147.98,148.0499,2565,,9/17/2015,42264.43611,42264.43611
1442503740,147.97,148.03,147.93,148.03,5300,,9/17/2015,42264.43681,42264.43681
1442503800,148,148,147.95,147.96,6517,,9/17/2015,42264.4375,42264.4375
1442503860,147.96,147.993,147.94,147.993,2729,,9/17/2015,42264.43819,42264.43819
1442503920,148.0496,148.0496,147.95,147.95,2400,,9/17/2015,42264.43889,42264.43889
1442503980,147.98,148.03,147.98,148.03,1900,,9/17/2015,42264.43958,42264.43958
1442504040,147.93,147.995,147.93,147.995,950,,9/17/2015,42264.44028,42264.44028
1442504100,148.01,148.01,147.93,147.93,2000,,9/17/2015,42264.44097,42264.44097
1442504160,147.9503,147.98,147.9503,147.98,1387,,9/17/2015,42264.44167,42264.44167
1442504220,147.985,148.01,147.96,148.01,1640,,9/17/2015,42264.44236,42264.44236
1442504280,147.9,147.96,147.8996,147.96,3422,,9/17/2015,42264.44306,42264.44306
1442504340,147.9155,147.95,147.88,147.9,3756,,9/17/2015,42264.44375,42264.44375
1442504400,147.9401,147.9401,147.88,147.89,1825,,9/17/2015,42264.44444,42264.44444
1442504460,147.975,147.975,147.975,147.975,100,,9/17/2015,42264.44514,42264.44514
1442504520,148.06,148.06,147.9801,147.9801,1813,,9/17/2015,42264.44583,42264.44583
1442504580,148.06,148.09,148.06,148.09,1300,,9/17/2015,42264.44653,42264.44653
1442504640,148.07,148.09,148.05,148.09,500,,9/17/2015,42264.44722,42264.44722
1442504700,148.05,148.07,148.05,148.07,1000,,9/17/2015,42264.44792,42264.44792
1442504760,148.09,148.09,148,148.06,5727,,9/17/2015,42264.44861,42264.44861
1442504820,148.12,148.12,148.06,148.06,1400,,9/17/2015,42264.44931,42264.44931
1442504880,148.12,148.14,148.104,148.104,500,,9/17/2015,42264.45,42264.45
1442504940,148.0601,148.11,148.06,148.11,2220,,9/17/2015,42264.45069,42264.45069
1442505000,147.99,148.064,147.99,148.064,2400,,9/17/2015,42264.45139,42264.45139
1442505060,147.905,148.01,147.905,147.99,1950,,9/17/2015,42264.45208,42264.45208
1442505120,147.9599,147.96,147.92,147.93,2600,,9/17/2015,42264.45278,42264.45278
1442505180,147.9,147.96,147.9,147.945,1800,,9/17/2015,42264.45347,42264.45347
1442505240,147.95,147.977,147.89,147.91,1900,,9/17/2015,42264.45417,42264.45417
1442505300,147.89,147.94,147.885,147.93,4495,,9/17/2015,42264.45486,42264.45486
1442505360,147.8602,147.89,147.82,147.89,2453,,9/17/2015,42264.45556,42264.45556
1442505420,147.83,147.86,147.8,147.84,2000,,9/17/2015,42264.45625,42264.45625
1442505480,147.85,147.86,147.8225,147.83,2815,,9/17/2015,42264.45694,42264.45694
1442505540,147.8699,147.87,147.83,147.845,3230,,9/17/2015,42264.45764,42264.45764
1442505600,147.82,147.84,147.8,147.84,1600,,9/17/2015,42264.45833,42264.45833
1442505660,147.93,147.93,147.81,147.81,2300,,9/17/2015,42264.45903,42264.45903
1442505720,147.87,147.91,147.87,147.9,1300,,9/17/2015,42264.45972,42264.45972
1442505780,147.85,147.88,147.85,147.86,1000,,9/17/2015,42264.46042,42264.46042
1442505840,147.82,147.85,147.79,147.84,1900,,9/17/2015,42264.46111,42264.46111
1442505900,147.8195,147.83,147.8,147.8099,2300,,9/17/2015,42264.46181,42264.46181
1442505960,147.84,147.84,147.8036,147.83,1673,,9/17/2015,42264.4625,42264.4625
1442506020,147.86,147.86,147.84,147.84,800,,9/17/2015,42264.46319,42264.46319
1442506080,147.83,147.87,147.81,147.844,3020,,9/17/2015,42264.46389,42264.46389
1442506140,147.82,147.84,147.82,147.82,1200,,9/17/2015,42264.46458,42264.46458
1442506200,147.81,147.84,147.81,147.84,300,,9/17/2015,42264.46528,42264.46528
1442506260,147.8625,147.87,147.79,147.8124,2300,,9/17/2015,42264.46597,42264.46597
1442506320,147.868,147.868,147.84,147.84,1700,,9/17/2015,42264.46667,42264.46667
1442506380,147.843,147.87,147.843,147.85,500,,9/17/2015,42264.46736,42264.46736
1442506440,147.83,147.89,147.83,147.87,1475,,9/17/2015,42264.46806,42264.46806
1442506500,147.81,147.847,147.81,147.83,1100,,9/17/2015,42264.46875,42264.46875
1442506560,147.84,147.92,147.803,147.82,5161,,9/17/2015,42264.46944,42264.46944
1442506620,147.916,147.98,147.885,147.91,6471,,9/17/2015,42264.47014,42264.47014
1442506680,147.9,147.91,147.88,147.9,1967,,9/17/2015,42264.47083,42264.47083
1442506740,147.87,147.91,147.87,147.88,1600,,9/17/2015,42264.47153,42264.47153
1442506800,147.803,147.83,147.803,147.83,600,,9/17/2015,42264.47222,42264.47222
1442506860,147.82,147.85,147.82,147.83,2200,,9/17/2015,42264.47292,42264.47292
1442506920,147.79,147.824,147.79,147.8,912,,9/17/2015,42264.47361,42264.47361
1442506980,147.812,147.812,147.78,147.7985,2779,,9/17/2015,42264.47431,42264.47431
1442507040,147.79,147.8,147.79,147.8,900,,9/17/2015,42264.475,42264.475
1442507100,147.8,147.81,147.77,147.81,2000,,9/17/2015,42264.47569,42264.47569
1442507160,147.753,147.8,147.753,147.8,1301,,9/17/2015,42264.47639,42264.47639
1442507220,147.78,147.79,147.74,147.78,3800,,9/17/2015,42264.47708,42264.47708
1442507280,147.808,147.8099,147.77,147.77,400,,9/17/2015,42264.47778,42264.47778
1442507340,147.8,147.81,147.77,147.7701,1250,,9/17/2015,42264.47847,42264.47847
1442507400,147.795,147.8243,147.79,147.79,792,,9/17/2015,42264.47917,42264.47917
1442507460,147.81,147.83,147.79,147.79,1696,,9/17/2015,42264.47986,42264.47986
1442507520,147.85,147.89,147.82,147.82,2200,,9/17/2015,42264.48056,42264.48056
1442507580,147.85,147.87,147.85,147.86,1400,,9/17/2015,42264.48125,42264.48125
1442507640,147.86,147.86,147.83,147.85,1600,,9/17/2015,42264.48194,42264.48194
1442507700,147.79,147.83,147.79,147.83,1100,,9/17/2015,42264.48264,42264.48264
1442507760,147.79,147.79,147.77,147.77,500,,9/17/2015,42264.48333,42264.48333
1442507820,147.7527,147.791,147.7418,147.791,2254,,9/17/2015,42264.48403,42264.48403
1442507880,147.7,147.74,147.7,147.74,2400,,9/17/2015,42264.48472,42264.48472
1442507940,147.64,147.69,147.64,147.69,4300,,9/17/2015,42264.48542,42264.48542
1442508000,147.6,147.65,147.6,147.64,1225,,9/17/2015,42264.48611,42264.48611
1442508060,147.64,147.67,147.6105,147.63,4003,,9/17/2015,42264.48681,42264.48681
1442508120,147.67,147.67,147.65,147.66,400,,9/17/2015,42264.4875,42264.4875
1442508180,147.7097,147.71,147.66,147.66,2853,,9/17/2015,42264.48819,42264.48819
1442508240,147.67,147.75,147.67,147.73,4121,,9/17/2015,42264.48889,42264.48889
1442508300,147.79,147.79,147.67,147.67,2067,,9/17/2015,42264.48958,42264.48958
1442508360,147.8,147.82,147.79,147.79,1976,,9/17/2015,42264.49028,42264.49028
1442508420,147.73,147.79,147.7,147.79,2441,,9/17/2015,42264.49097,42264.49097
1442508480,147.67,147.77,147.67,147.75,2600,,9/17/2015,42264.49167,42264.49167
1442508540,147.66,147.7,147.63,147.7,2896,,9/17/2015,42264.49236,42264.49236
1442508600,147.77,147.78,147.65,147.67,4534,,9/17/2015,42264.49306,42264.49306
1442508660,147.84,147.84,147.79,147.8,2500,,9/17/2015,42264.49375,42264.49375
1442508720,147.79,147.86,147.76,147.83,1800,,9/17/2015,42264.49444,42264.49444
1442508780,147.81,147.81,147.78,147.78,727,,9/17/2015,42264.49514,42264.49514
1442508840,147.76,147.795,147.75,147.795,1718,,9/17/2015,42264.49583,42264.49583
1442508900,147.71,147.75,147.7,147.74,1750,,9/17/2015,42264.49653,42264.49653
1442508960,147.88,147.95,147.71,147.72,4980,,9/17/2015,42264.49722,42264.49722
1442509020,147.85,147.915,147.85,147.88,2347,,9/17/2015,42264.49792,42264.49792
1442509080,147.86,147.87,147.84,147.865,900,,9/17/2015,42264.49861,42264.49861
1442509140,147.86,147.88,147.85,147.88,900,,9/17/2015,42264.49931,42264.49931
1442509200,147.86,147.86,147.81,147.85,3002,,9/17/2015,42264.5,42264.5
1442509260,147.83,147.8709,147.82,147.8709,625,,9/17/2015,42264.50069,42264.50069
1442509320,147.88,147.925,147.85,147.88,3474,,9/17/2015,42264.50139,42264.50139
1442509380,147.89,147.92,147.87,147.87,500,,9/17/2015,42264.50208,42264.50208
1442509440,147.87,147.92,147.865,147.92,2505,,9/17/2015,42264.50278,42264.50278
1442509500,147.92,147.92,147.87,147.875,1570,,9/17/2015,42264.50347,42264.50347
1442509560,147.98,148,147.93,147.96,1600,,9/17/2015,42264.50417,42264.50417
1442509620,147.93,148,147.93,147.98,2515,,9/17/2015,42264.50486,42264.50486
1442509680,147.8901,147.92,147.8901,147.92,700,,9/17/2015,42264.50556,42264.50556
1442509740,147.89,147.93,147.89,147.93,2220,,9/17/2015,42264.50625,42264.50625
1442509800,147.92,147.95,147.88,147.9,2713,,9/17/2015,42264.50694,42264.50694
1442509860,147.88,147.94,147.86,147.88,3290,,9/17/2015,42264.50764,42264.50764
1442509920,147.85,147.86,147.85,147.86,800,,9/17/2015,42264.50833,42264.50833
1442509980,147.917,147.917,147.87,147.88,1800,,9/17/2015,42264.50903,42264.50903
1442510040,147.87,147.91,147.87,147.9088,1496,,9/17/2015,42264.50972,42264.50972
1442510100,147.91,147.91,147.83,147.85,3200,,9/17/2015,42264.51042,42264.51042
1442510160,148.1,148.14,147.93,147.93,8060,,9/17/2015,42264.51111,42264.51111
1442510220,148.085,148.12,148.05,148.1,3015,,9/17/2015,42264.51181,42264.51181
1442510280,148.095,148.1,148.07,148.07,3100,,9/17/2015,42264.5125,42264.5125
1442510340,148.1503,148.17,148.11,148.11,1738,,9/17/2015,42264.51319,42264.51319
1442510400,148.25,148.27,148.17,148.17,2016,,9/17/2015,42264.51389,42264.51389
1442510460,148.2701,148.35,148.265,148.28,5871,,9/17/2015,42264.51458,42264.51458
1442510520,148.29,148.315,148.26,148.26,800,,9/17/2015,42264.51528,42264.51528
1442510580,148.24,148.34,148.24,148.27,821,,9/17/2015,42264.51597,42264.51597
1442510640,148.24,148.27,148.2,148.26,2868,,9/17/2015,42264.51667,42264.51667
1442510700,148.26,148.26,148.19,148.25,2000,,9/17/2015,42264.51736,42264.51736
1442510760,148.27,148.3,148.24,148.26,3440,,9/17/2015,42264.51806,42264.51806
1442510820,148.28,148.3,148.2401,148.2401,1400,,9/17/2015,42264.51875,42264.51875
1442510880,148.38,148.44,148.28,148.28,6117,,9/17/2015,42264.51944,42264.51944
1442510940,148.375,148.4,148.33,148.39,2900,,9/17/2015,42264.52014,42264.52014
1442511000,148.33,148.38,148.27,148.38,3447,,9/17/2015,42264.52083,42264.52083
1442511060,148.35,148.41,148.34,148.34,3300,,9/17/2015,42264.52153,42264.52153
1442511120,148.35,148.41,148.32,148.355,3122,,9/17/2015,42264.52222,42264.52222
1442511180,148.41,148.44,148.38,148.385,4660,,9/17/2015,42264.52292,42264.52292
1442511240,148.44,148.4699,148.42,148.42,2500,,9/17/2015,42264.52361,42264.52361
1442511300,148.47,148.48,148.43,148.4699,2483,,9/17/2015,42264.52431,42264.52431
1442511360,148.41,148.47,148.41,148.47,1496,,9/17/2015,42264.525,42264.525
1442511420,148.31,148.41,148.31,148.4,7695,,9/17/2015,42264.52569,42264.52569
1442511480,148.34,148.4,148.32,148.32,1600,,9/17/2015,42264.52639,42264.52639
1442511540,148.4,148.4,148.28,148.3,6130,,9/17/2015,42264.52708,42264.52708
1442511600,148.348,148.41,148.34,148.41,2356,,9/17/2015,42264.52778,42264.52778
1442511660,148.36,148.4,148.33,148.33,3232,,9/17/2015,42264.52847,42264.52847
1442511720,148.25,148.36,148.2401,148.36,3585,,9/17/2015,42264.52917,42264.52917
1442511780,148.29,148.34,148.25,148.25,3550,,9/17/2015,42264.52986,42264.52986
1442511840,148.35,148.37,148.3,148.3,1400,,9/17/2015,42264.53056,42264.53056
1442511900,148.28,148.39,148.28,148.38,1925,,9/17/2015,42264.53125,42264.53125
1442511960,148.34,148.37,148.28,148.32,5300,,9/17/2015,42264.53194,42264.53194
1442512020,148.305,148.31,148.3,148.31,400,,9/17/2015,42264.53264,42264.53264
1442512080,148.3,148.3,148.27,148.28,900,,9/17/2015,42264.53333,42264.53333
1442512140,148.25,148.3,148.25,148.3,2000,,9/17/2015,42264.53403,42264.53403
1442512200,148.28,148.28,148.26,148.26,1500,,9/17/2015,42264.53472,42264.53472
1442512260,148.24,148.27,148.23,148.25,615,,9/17/2015,42264.53542,42264.53542
1442512320,148.22,148.27,148.2,148.27,4164,,9/17/2015,42264.53611,42264.53611
1442512380,148.22,148.24,148.11,148.24,4281,,9/17/2015,42264.53681,42264.53681
1442512440,148.31,148.33,148.24,148.24,1370,,9/17/2015,42264.5375,42264.5375
1442512500,148.3,148.32,148.225,148.28,3102,,9/17/2015,42264.53819,42264.53819
1442512560,148.29,148.32,148.25,148.28,1917,,9/17/2015,42264.53889,42264.53889
1442512620,148.28,148.35,148.28,148.325,900,,9/17/2015,42264.53958,42264.53958
1442512680,148.29,148.35,148.27,148.3093,2150,,9/17/2015,42264.54028,42264.54028
1442512740,148.39,148.39,148.26,148.27,4145,,9/17/2015,42264.54097,42264.54097
1442512800,148.45,148.49,148.28,148.33,4565,,9/17/2015,42264.54167,42264.54167
1442512860,148.82,148.93,148.42,148.47,21222,,9/17/2015,42264.54236,42264.54236
1442512920,148.61,148.785,148.055,148.785,16024,,9/17/2015,42264.54306,42264.54306
1442512980,148.495,148.95,148.47,148.6197,15221,,9/17/2015,42264.54375,42264.54375
1442513040,148.095,148.665,148.02,148.665,8049,,9/17/2015,42264.54444,42264.54444
1442513100,147.43,148.06,147.38,148.01,16627,,9/17/2015,42264.54514,42264.54514
1442513160,147.54,147.875,147.3,147.6,16100,,9/17/2015,42264.54583,42264.54583
1442513220,147.69,147.77,147.54,147.54,4130,,9/17/2015,42264.54653,42264.54653
1442513280,147.83,148.01,147.55,147.68,17572,,9/17/2015,42264.54722,42264.54722
1442513340,147.88,148.17,147.76,147.775,11415,,9/17/2015,42264.54792,42264.54792
1442513400,147.955,148.04,147.69,147.88,8905,,9/17/2015,42264.54861,42264.54861
1442513460,148.01,148.3,147.955,147.955,16456,,9/17/2015,42264.54931,42264.54931
1442513520,148.44,148.44,148.02,148.02,8782,,9/17/2015,42264.55,42264.55
1442513580,148.545,148.545,148.29,148.31,5503,,9/17/2015,42264.55069,42264.55069
